ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,host_country,is_host,type_of_event
87674,"William Parry O'Brien, Jr.",M,20.0,190.0,111.0,USA,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Shot Put,Gold,Finland,False,individual_games
87674,"William Parry O'Brien, Jr.",M,24.0,190.0,111.0,USA,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Shot Put,Gold,Australia,False,individual_games
87674,"William Parry O'Brien, Jr.",M,28.0,190.0,111.0,USA,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Shot Put,Silver,Italy,False,individual_games
87687,Slavko Obadov,M,28.0,180.0,80.0,Yugoslavia,YUG,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Middleweight,Bronze,Canada,False,individual_games
87690,Anthony Obame Mylann,M,23.0,190.0,97.0,Gabon,GAB,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Heavyweight,Silver,UK,False,individual_games
87694,Hitomi Obara (Sakamoto-),F,31.0,156.0,48.0,Japan,JPN,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Women's Flyweight, Freestyle",Gold,UK,False,individual_games
87717,Norberto Oberburger,M,23.0,182.0,112.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight II,Gold,USA,False,individual_games
87732,Christina Obergfll,F,26.0,175.0,79.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Javelin Throw,Bronze,China,False,individual_games
87732,Christina Obergfll,F,30.0,175.0,79.0,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Javelin Throw,Silver,UK,False,individual_games
87737,Ute Oberhoffner-Wei,F,22.0,166.0,66.0,Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Women's Singles,Bronze,Yugoslavia,False,individual_games
87737,Ute Oberhoffner-Wei,F,26.0,166.0,66.0,Germany,GDR,1988 Winter,1988,Winter,Calgary,Luge,Luge Women's Singles,Silver,Canada,False,individual_games
87760,"Eugene George ""Gene"" Oberst",M,22.0,196.0,92.0,USA,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Javelin Throw,Bronze,France,False,individual_games
87769,Giorgio Oberweger,M,22.0,189.0,82.0,Italy,ITA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Discus Throw,Bronze,Germany,False,individual_games
87787,Francis Obiorah Obikwelu,M,25.0,195.0,79.0,Portugal,POR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,Silver,Greece,False,individual_games
87792,Hellen Onsando Obiri,F,26.0,160.0,50.0,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",Silver,Brazil,False,individual_games
87798,Violetta Oblinger-Peters,F,30.0,170.0,54.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Bronze,China,False,individual_games
87832,Jakub Obrovsk,M,49.0,,,Czechoslovakia,TCH,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",Bronze,USA,False,individual_games
87833,Hugues Obry,M,27.0,185.0,75.0,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Individual",Silver,Australia,False,individual_games
87848,"Patrick ""Pat"" O'Callaghan",M,22.0,180.0,98.0,Ireland,IRL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Hammer Throw,Gold,Netherlands,False,individual_games
87848,"Patrick ""Pat"" O'Callaghan",M,26.0,180.0,98.0,Ireland,IRL,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Hammer Throw,Gold,USA,False,individual_games
87864,Cian O'Connor,M,32.0,176.0,74.0,Ireland,IRL,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze,UK,False,individual_games
87869,David O'Connor,M,38.0,180.0,77.0,USA,USA,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Gold,Australia,False,individual_games
87884,Peter O'Connor,M,33.0,186.0,66.0,UK,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Long Jump,Silver,Greece,False,individual_games
87884,Peter O'Connor,M,33.0,186.0,66.0,UK,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Triple Jump,Gold,Greece,False,individual_games
87890,Siobhan-Marie O'Connor,F,20.0,173.0,60.0,UK,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,Silver,Brazil,False,individual_games
87895,William Scott O'Connor,M,40.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's Single Sticks, Individual",Silver,USA,True,individual_games
87909,Diego Occhiuzzi,M,31.0,180.0,76.0,Italy,ITA,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Sabre, Individual",Silver,UK,False,individual_games
87916,Isabella Bosibori Ochichi,F,24.0,152.0,41.0,Kenya,KEN,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Women's 5,000 metres",Silver,Greece,False,individual_games
87919,Sofya Albertovna Ochigava,F,25.0,170.0,60.0,Russia,RUS,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Lightweight,Silver,UK,False,individual_games
87968,Mikio Oda,M,23.0,167.0,65.0,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Triple Jump,Gold,Netherlands,False,individual_games
87974,Dorothy Jennifer Beatrice Odam-Tyler,F,16.0,168.0,52.0,UK,GBR,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's High Jump,Silver,Germany,False,individual_games
87974,Dorothy Jennifer Beatrice Odam-Tyler,F,28.0,168.0,52.0,UK,GBR,1948 Summer,1948,Summer,London,Athletics,Athletics Women's High Jump,Silver,UK,True,individual_games
88018,Josef Odloil,M,25.0,177.0,70.0,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 1,500 metres",Silver,Japan,False,individual_games
88048,Reidar degrd,M,26.0,177.0,,Norway,NOR,1928 Winter,1928,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,Bronze,Switzerland,False,individual_games
88050,Sueo Oe,M,22.0,172.0,60.0,Japan,JPN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Pole Vault,Bronze,Germany,False,individual_games
88064,Olga Oelkers (Caragioff-),F,40.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Women's Foil, Individual",Bronze,Netherlands,False,individual_games
88066,Marlies Oelsner-Ghr,F,22.0,165.0,55.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 100 metres,Silver,Soviet Union,False,individual_games
88068,Alexander Dale Oen,M,23.0,190.0,80.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Breaststroke,Silver,China,False,individual_games
88073,"Alfred Adolph ""Al"" Oerter, Jr.",M,20.0,192.0,125.0,USA,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Discus Throw,Gold,Australia,False,individual_games
88073,"Alfred Adolph ""Al"" Oerter, Jr.",M,23.0,192.0,125.0,USA,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Discus Throw,Gold,Italy,False,individual_games
88073,"Alfred Adolph ""Al"" Oerter, Jr.",M,28.0,192.0,125.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Discus Throw,Gold,Japan,False,individual_games
88073,"Alfred Adolph ""Al"" Oerter, Jr.",M,32.0,192.0,125.0,USA,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Discus Throw,Gold,Mexico,False,individual_games
88074,Brigitte Oertli,F,25.0,174.0,70.0,Switzerland,SUI,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Downhill,Silver,Canada,False,individual_games
88074,Brigitte Oertli,F,25.0,174.0,70.0,Switzerland,SUI,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Combined,Silver,Canada,False,individual_games
88091,David Ludovic George Hopetoun Carnegie,M,26.0,,,UK,GBR,1928 Winter,1928,Winter,Sankt Moritz,Skeleton,Skeleton Men's Skeleton,Bronze,Switzerland,False,individual_games
88124,Stuart Peter O'Grady,M,22.0,177.0,71.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Men's Points Race,Bronze,USA,False,individual_games
88131,smail Oan,M,27.0,170.0,73.0,Turkey,TUR,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver,Italy,False,individual_games
88131,smail Oan,M,31.0,170.0,73.0,Turkey,TUR,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold,Japan,False,individual_games
88133,Sanasar Razmikovich Oganisyan,M,20.0,180.0,90.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold,Soviet Union,True,individual_games
88151,Naoya Ogawa,M,24.0,191.0,130.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Heavyweight,Silver,Spain,False,individual_games
88155,Ruth Ogbeifo,F,28.0,161.0,75.0,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Heavyweight,Silver,Australia,False,individual_games
88182,Giuseppe Ogna,M,23.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze,Australia,False,individual_games
88188,Anthony Osezua Ojo Ogogo,M,23.0,181.0,,UK,GBR,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Middleweight,Bronze,UK,True,individual_games
88207,Falilat Ogunkoya (-Osheku),F,27.0,172.0,66.0,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 400 metres,Bronze,USA,False,individual_games
88237,Oh Hye-Ri,F,28.0,182.0,69.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,Gold,Brazil,False,individual_games
88239,Oh Jin-Hyek,M,30.0,182.0,100.0,South Korea,KOR,2012 Summer,2012,Summer,London,Archery,Archery Men's Individual,Gold,UK,False,individual_games
88276,Bertil Gustaf Emanuel Ohlson,M,21.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,Bronze,Belgium,False,individual_games
88298,Apolo Anton Ohno,M,19.0,173.0,68.0,USA,USA,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Silver,USA,True,individual_games
88298,Apolo Anton Ohno,M,19.0,173.0,68.0,USA,USA,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Gold,USA,True,individual_games
88298,Apolo Anton Ohno,M,23.0,173.0,68.0,USA,USA,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Gold,Italy,False,individual_games
88298,Apolo Anton Ohno,M,23.0,173.0,68.0,USA,USA,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Bronze,Italy,False,individual_games
88298,Apolo Anton Ohno,M,27.0,173.0,68.0,USA,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Bronze,Canada,False,individual_games
88298,Apolo Anton Ohno,M,27.0,173.0,68.0,USA,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Silver,Canada,False,individual_games
88313,Masashi Ohuchi,M,21.0,165.0,80.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Middleweight,Bronze,Japan,True,individual_games
88313,Masashi Ohuchi,M,25.0,165.0,80.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Middleweight,Silver,Mexico,False,individual_games
88316,Christine Ijeoma Chika Ohuruogu,F,24.0,172.0,70.0,UK,GBR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 400 metres,Gold,China,False,individual_games
88316,Christine Ijeoma Chika Ohuruogu,F,28.0,172.0,70.0,UK,GBR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres,Silver,UK,True,individual_games
88347,Yrj Antero Ojala,M,19.0,,,Finland,FIN,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze,Germany,False,individual_games
88353,Arvo Kalle Olavi Ojanper,M,30.0,184.0,71.0,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze,Finland,True,individual_games
88380,"George Cornelius ""Con"" O'Kelly, Sr.",M,21.0,190.0,100.0,UK,GBR,1908 Summer,1908,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold,UK,True,individual_games
88394,Hirotaka Okada,M,25.0,170.0,86.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Middleweight,Bronze,Spain,False,individual_games
88404,Blessing Okagbare (-Ighoteguonor),F,19.0,181.0,71.0,Nigeria,NGR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Long Jump,Bronze,China,False,individual_games
88419,Tetsuo Okamoto,M,20.0,,,Brazil,BRA,1952 Summer,1952,Summer,Helsinki,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,Finland,False,individual_games
88420,Yoriko Okamoto,F,29.0,169.0,67.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Welterweight,Bronze,Australia,False,individual_games
88426,Isao Okano,M,20.0,171.0,80.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Judo,Judo Men's Middleweight,Gold,Japan,True,individual_games
88443,Tomomi Okazaki (Yasutake-),F,26.0,164.0,57.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Speed Skating,Speed Skating Women's 500 metres,Bronze,Japan,True,individual_games
88461,Poliana Okimoto-Cintra,F,33.0,165.0,52.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,Bronze,Brazil,True,individual_games
88485,Antonina Nikolayevna Okorokova-Lazareva,F,27.0,182.0,68.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's High Jump,Silver,Mexico,False,individual_games
88513,Mehmet Oktav,M,,,,Turkey,TUR,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold,UK,False,individual_games
88526,Nozomi Okuhara,F,21.0,156.0,51.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,Bronze,Brazil,False,individual_games
88534,Fumiko Okuno,F,20.0,160.0,49.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Solo,Bronze,Spain,False,individual_games
88562,Leire Olaberria Dorronsoro,F,31.0,172.0,61.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's Points Race,Bronze,China,False,individual_games
88590,Abraham Olano Manzano,M,26.0,178.0,64.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Men's Individual Time Trial,Silver,USA,False,individual_games
88594,Costic Olaru,M,23.0,169.0,75.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Bronze,USA,False,individual_games
88596,Maria Olaru,F,18.0,163.0,48.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,Silver,Australia,False,individual_games
88613,Kenan Olcay,M,,,,Turkey,TUR,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Silver,UK,False,individual_games
88628,Mark Oldershaw,M,29.0,186.0,94.0,Canada,CAN,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze,UK,False,individual_games
88635,Albert Leonard Oldman,M,24.0,,,UK,GBR,1908 Summer,1908,Summer,London,Boxing,Boxing Men's Heavyweight,Gold,UK,True,individual_games
88640,Artur Olech,M,24.0,160.0,51.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Flyweight,Silver,Japan,False,individual_games
88640,Artur Olech,M,28.0,160.0,51.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Flyweight,Silver,Mexico,False,individual_games
88641,Janusz Roman Olech,M,23.0,179.0,75.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Individual",Silver,South Korea,False,individual_games
88651,"Penelope ""Penny"" Oleksiak",F,16.0,185.0,68.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,Gold,Brazil,False,individual_games
88651,"Penelope ""Penny"" Oleksiak",F,16.0,185.0,68.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,Silver,Brazil,False,individual_games
88656,Valentin Grigoryevich Olenik,M,29.0,184.0,87.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver,Mexico,False,individual_games
88657,Elisabeta Oleniuc-Lip,F,27.0,183.0,80.0,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Single Sculls,Gold,Spain,False,individual_games
88666,Gennady Yuryevich Oleshchuk,M,25.0,160.0,62.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Featherweight,Bronze,Australia,False,individual_games
88694,Johan Fredrik Olin,M,28.0,180.0,120.0,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver,Sweden,False,individual_games
88697,Ralph Olinger,M,23.0,,,Switzerland,SUI,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze,Switzerland,True,individual_games
88707,Patrizio Oliva,M,21.0,176.0,64.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Welterweight,Gold,Soviet Union,False,individual_games
88748,David Oliver,M,26.0,191.0,93.0,USA,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 110 metres Hurdles,Bronze,China,False,individual_games
88786,Eugne Victor Olivier,M,26.0,,,France,FRA,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's epee, Individual",Bronze,UK,False,individual_games
88788,Marc-Antoine Olivier,M,20.0,183.0,64.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,Bronze,Brazil,False,individual_games
88796,V'iacheslav Mykolaiovych Oliynyk,M,30.0,178.0,85.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold,USA,False,individual_games
88798,Nadiya Fedorivna Olizarenko (Mushta-),F,26.0,165.0,57.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 800 metres,Gold,Soviet Union,True,individual_games
88798,Nadiya Fedorivna Olizarenko (Mushta-),F,26.0,165.0,57.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Women's 1,500 metres",Bronze,Soviet Union,True,individual_games
88820,Pierre Ollivier,M,,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver,France,False,individual_games
88822,"Eva Viola Elisabet ""Ewa"" Olliwier (-Lundqvist)",F,16.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Diving,Diving Women's Plain High,Bronze,Belgium,False,individual_games
88847,Anna-Carin Helena Cecilia Olofsson-Zidek,F,32.0,159.0,55.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Silver,Italy,False,individual_games
88847,Anna-Carin Helena Cecilia Olofsson-Zidek,F,32.0,159.0,55.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,Gold,Italy,False,individual_games
88881,Joachim Brchner Olsen,M,27.0,184.0,142.0,Denmark,DEN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Shot Put,Silver,Greece,False,individual_games
88902,Oskar Victor Olsen,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,Speed Skating Men's 500 metres,Silver,France,False,individual_games
88904,Otto Martin Olsen,M,35.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres",Gold,Belgium,False,individual_games
88904,Otto Martin Olsen,M,35.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Running Target, Single Shot",Gold,Belgium,False,individual_games
88904,Otto Martin Olsen,M,35.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Running Target, Single Shot, Team",Gold,Belgium,False,individual_games
88904,Otto Martin Olsen,M,39.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Running Target, Single Shot",Bronze,France,False,individual_games
88904,Otto Martin Olsen,M,39.0,,,Norway,NOR,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Running Target, Single Shot, Team",Gold,France,False,individual_games
88920,Svend Egil Benjamin Olsen,M,23.0,170.0,,Denmark,DEN,1932 Summer,1932,Summer,Los Angeles,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver,USA,False,individual_games
88930,Zoe Ann Olsen-Jensen (-Bramham),F,17.0,,,USA,USA,1948 Summer,1948,Summer,London,Diving,Diving Women's Springboard,Silver,UK,False,individual_games
88930,Zoe Ann Olsen-Jensen (-Bramham),F,21.0,,,USA,USA,1952 Summer,1952,Summer,Helsinki,Diving,Diving Women's Springboard,Bronze,Finland,False,individual_games
88945,Carl Adolf Ragnar Olson,M,47.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Dressage, Individual",Bronze,Netherlands,False,individual_games
88955,John Christian Bert Olsson,M,24.0,192.0,73.0,Sweden,SWE,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,Gold,Greece,False,individual_games
